match_id,player1,player2,elapsed_time,Momentum_1,Momentum_2,Momentum_delta,p1_consecutive_points_won,p2_consecutive_points_won,p1_winner,p2_winner,p1_backhand_won,p2_backhand_won,p1_unf_err,p2_unf_err,p1_consecutive_points_loss,p2_consecutive_points_loss,p1_points_won,p2_points_won,set_no,game_no,new_game,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,game_victor,set_victor,p1_ace,p2_ace,winner_shot_type,p1_double_fault,p2_double_fault,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2833,1.50535255,0.9131521616311469,0.5922003883688531,3,0,0,0,0,0,0,0,0,3,35,37,2,5,0,72,0,1,2,2,40,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.731,6.162,1,131.0,W,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2936,1.0,0.9831869418938709,0.016813058106129097,0,0,0,0,0,0,0,1,0,0,36,37,2,6,1,73,0,1,3,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.792,14.444,4,106.0,B,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2977,0.9692715898800991,1.16936196,-0.20009037011990094,0,1,0,1,0,0,0,0,1,0,36,38,2,6,0,74,0,1,3,2,15,0,2,2,2,0,0,0,0,F,0,0,0,1,0,1,0,0,0,0,0,0,19.912,15.237,5,103.0,BC,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3025,0.9403753504449799,1.3378128100000002,-0.3974374595550203,0,2,0,1,0,0,0,0,2,0,36,39,2,6,0,75,0,1,3,2,15,15,2,1,2,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,19.786,11.067,3,121.0,C,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3064,0.9131521616311469,1.5062636600000001,-0.5931114983688532,0,3,0,1,0,0,0,0,3,0,36,40,2,6,0,76,0,1,3,2,15,30,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.657,0.588,1,127.0,W,CTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3087,0.887460810618064,1.6738034000000002,-0.7863425893819361,0,4,0,0,0,0,0,0,4,0,36,41,2,6,0,77,0,1,3,2,15,40,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.537,3.442,1,118.0,W,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3127,1.00091111,1.0,0.0009111100000001038,0,0,1,0,0,0,0,0,0,0,37,41,2,7,1,78,0,1,3,3,0,0,1,1,1,0,0,0,0,F,0,0,1,0,1,0,0,0,0,0,0,0,9.082,9.059,3,131.0,C,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3157,1.1857435600000001,0.9692715898800991,0.21647197011990105,1,0,1,0,1,0,0,0,0,1,38,41,2,7,0,79,0,1,3,3,15,0,1,1,1,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,8.576,11.569,3,123.0,C,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3184,1.3369017,0.9403753504449799,0.3965263495550202,2,0,0,0,0,0,0,0,0,2,39,41,2,7,0,80,0,1,3,3,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908,4.342,1,122.0,BW,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3202,1.50535255,0.8991121448291353,0.6062404051708647,3,0,0,0,0,0,0,1,0,3,40,41,2,7,0,81,0,1,3,3,40,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.221,9.258,3,101.0,BW,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3362,1.0,1.00091111,-0.0009111100000001038,0,0,0,1,0,0,0,0,0,0,40,42,2,8,1,82,0,1,4,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.559,2.215,1,113.0,W,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3382,1.16845085,0.9692715898800991,0.19917926011990084,1,0,0,0,0,0,0,0,0,1,41,42,2,8,0,83,0,1,4,3,0,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.427,6.815,2,120.0,W,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3407,0.9692715898800991,1.16936196,-0.20009037011990094,0,1,0,1,0,0,0,0,1,0,41,43,2,8,0,84,0,1,4,3,15,15,2,2,2,0,0,0,0,F,0,0,1,0,0,0,0,0,0,0,0,0,32.05,19.17,7,105.0,B,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3463,0.9403753504449799,1.3378128100000002,-0.3974374595550203,0,2,0,1,0,0,0,0,2,0,41,44,2,8,0,85,0,1,4,3,15,30,2,1,2,0,0,0,0,F,0,0,0,1,0,1,0,0,0,0,0,0,9.595,8.247,3,125.0,BC,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3494,1.16845085,0.9534677685193187,0.21498308148068124,1,0,0,0,0,0,0,1,0,1,42,44,2,8,0,86,0,1,4,3,15,40,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.705,22.825,8,112.0,BC,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3550,0.9534677685193187,1.16845085,-0.21498308148068124,0,1,0,0,0,0,1,0,1,0,42,45,2,8,0,87,0,1,4,3,30,40,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.974,4.833,1,107.0,BC,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3608,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,43,45,2,9,1,88,0,1,4,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465,2.801,1,105.0,C,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3648,0.9534677685193187,1.16845085,-0.21498308148068124,0,1,0,0,0,0,1,0,1,0,43,46,2,9,0,89,0,1,4,4,15,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.582,1.966,0,,,,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3690,1.1857435600000001,0.9692715898800991,0.21647197011990105,1,0,1,0,1,0,0,0,0,1,44,46,2,9,0,90,0,1,4,4,15,15,1,1,1,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,38.144,45.613,9,119.0,BW,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,3739,0.9692715898800991,1.1857435600000001,-0.21647197011990105,0,1,0,1,0,1,0,0,1,0,44,47,2,9,0,91,0,1,4,4,30,15,1,1,2,0,0,0,0,B,0,0,1,0,0,0,0,0,0,0,0,0,13.238,10.706,4,124.0,BW,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6543,1.16845085,0.9692715898800991,0.19917926011990084,1,0,0,0,0,0,0,0,0,1,45,47,2,9,0,92,0,1,4,4,30,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.527,5.387,1,131.0,C,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6567,1.3378128100000002,0.9403753504449799,0.3974374595550203,2,0,1,0,0,0,0,0,0,2,46,47,2,9,0,93,0,1,4,4,40,30,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135,1.156,1,123.0,C,CTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6661,1.0,1.00091111,-0.0009111100000001038,0,0,0,1,0,0,0,0,0,0,46,48,2,10,1,94,0,1,5,4,0,0,2,2,2,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,9.363,6.78,3,101.0,BW,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6700,0.9692715898800991,1.16936196,-0.20009037011990094,0,1,0,1,0,0,0,0,1,0,46,49,2,10,0,95,0,1,5,4,0,15,2,1,2,0,0,0,0,F,0,0,0,1,0,1,0,0,0,0,0,0,39.751,29.957,9,119.0,C,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6737,1.16936196,0.9692715898800991,0.20009037011990094,1,0,1,0,0,0,0,0,0,1,47,49,2,10,0,96,0,1,5,4,0,30,2,2,1,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,18.579,17.068,6,111.0,BC,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6786,0.9692715898800991,1.16845085,-0.19917926011990084,0,1,0,0,0,0,0,0,1,0,47,50,2,10,0,97,0,1,5,4,15,30,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.043,3.826,1,125.0,W,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6875,0.9403753504449799,1.3378128100000002,-0.3974374595550203,0,2,0,1,0,0,0,0,2,0,47,51,2,10,0,98,0,1,5,4,15,40,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002,0.853,1,116.0,W,CTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6912,1.0,0.9831869418938709,0.016813058106129097,0,0,0,0,0,0,0,1,0,0,48,51,2,11,1,99,0,1,5,5,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.8,22.473,5,99.0,BC,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6967,1.16936196,0.9692715898800991,0.20009037011990094,1,0,1,0,0,0,0,0,0,1,49,51,2,11,0,100,0,1,5,5,15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948,5.41,1,131.0,W,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,6988,1.3378128100000002,0.9403753504449799,0.3974374595550203,2,0,1,0,0,0,0,0,0,2,50,51,2,11,0,101,0,1,5,5,30,0,1,1,1,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,6.38,10.438,3,124.0,W,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7014,1.50535255,0.9131521616311469,0.5922003883688531,3,0,0,0,0,0,0,0,0,3,51,51,2,11,0,102,0,1,5,5,40,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.012,6.32,1,127.0,C,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7112,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,51,52,2,12,1,103,0,1,6,5,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29.782,22.141,5,110.0,W,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7143,1.16845085,0.9534677685193187,0.21498308148068124,1,0,0,0,0,0,0,1,0,1,52,52,2,12,0,104,0,1,6,5,0,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.813,5.158,2,119.0,BW,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7172,0.9534677685193187,1.16845085,-0.21498308148068124,0,1,0,0,0,0,1,0,1,0,52,53,2,12,0,105,0,1,6,5,15,15,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.262,8.246,3,113.0,W,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7216,0.9254925460455515,1.3369017,-0.41140915395444855,0,2,0,0,0,0,1,0,2,0,52,54,2,12,0,106,0,1,6,5,15,30,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.803,8.672,3,117.0,C,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7247,0.9131521616311469,1.5062636600000001,-0.5931114983688532,0,3,0,1,0,0,0,0,3,0,52,55,2,12,0,107,0,1,6,5,15,40,2,1,2,2,0,0,0,F,0,0,0,1,0,1,0,0,0,0,0,0,6.848,5.163,3,,C,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7301,1.00091111,1.0,0.0009111100000001038,0,0,1,0,0,0,0,0,0,0,53,55,2,13,1,108,0,1,6,6,0,0,1,1,1,0,0,0,0,F,0,0,1,0,1,0,0,0,0,0,0,0,16.204,19.978,5,126.0,BW,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7344,0.9692715898800991,1.16845085,-0.19917926011990084,0,1,0,0,0,0,0,0,1,0,53,56,2,13,0,109,0,1,6,6,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.152,12.727,3,124.0,C,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7378,0.9403753504449799,1.3369017,-0.3965263495550202,0,2,0,0,0,0,0,0,2,0,53,57,2,13,0,110,0,1,6,6,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.819,5.452,1,125.0,C,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7410,0.9131521616311469,1.50535255,-0.5922003883688531,0,3,0,0,0,0,0,0,3,0,53,58,2,13,0,111,0,1,6,6,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.158,73.829,18,81.0,BW,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7495,1.16936196,0.9692715898800991,0.20009037011990094,1,0,1,0,0,0,0,0,0,1,54,58,2,13,0,112,0,1,6,6,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786,0.886,1,134.0,C,NCTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7533,0.9692715898800991,1.16936196,-0.20009037011990094,0,1,0,1,0,0,0,0,1,0,54,59,2,13,0,113,0,1,6,6,2,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766,0.691,1,124.0,W,CTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7599,0.9403753504449799,1.3369017,-0.3965263495550202,0,2,0,0,0,0,0,0,2,0,54,60,2,13,0,114,0,1,6,6,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.438,9.456,1,119.0,W,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7633,1.16845085,0.9692715898800991,0.19917926011990084,1,0,0,0,0,0,0,0,0,1,55,60,2,13,0,115,0,1,6,6,2,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.647,13.896,3,127.0,C,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7665,1.3369017,0.9403753504449799,0.3965263495550202,2,0,0,0,0,0,0,0,0,2,56,60,2,13,0,116,0,1,6,6,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.443,5.984,1,130.0,C,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7704,0.9692715898800991,1.16845085,-0.19917926011990084,0,1,0,0,0,0,0,0,1,0,56,61,2,13,0,117,0,1,6,6,4,5,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.192,12.259,3,125.0,C,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7739,0.9403753504449799,1.3378128100000002,-0.3974374595550203,0,2,0,1,0,0,0,0,2,0,56,62,2,13,0,118,0,1,6,6,4,6,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976,0.722,1,130.0,C,NCTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7885,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,56,63,3,1,1,119,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.135,3.616,1,109.0,W,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7906,0.9534677685193187,1.16845085,-0.21498308148068124,0,1,0,0,0,0,1,0,1,0,56,64,3,1,0,120,0,2,0,0,0,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.506,4.801,1,102.0,BC,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7940,0.9403753504449799,1.3369017,-0.3965263495550202,0,2,0,0,0,0,0,0,2,0,56,65,3,1,0,121,0,2,0,0,0,30,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.363,30.827,5,113.0,BW,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,7979,1.16936196,0.9692715898800991,0.20009037011990094,1,0,1,0,0,0,0,0,0,1,57,65,3,1,0,122,0,2,0,0,0,40,2,1,1,0,0,0,0,F,0,0,1,0,1,0,0,0,0,0,0,0,50.761,40.318,12,119.0,C,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8025,1.3369017,0.9403753504449799,0.3965263495550202,2,0,0,0,0,0,0,0,0,2,58,65,3,1,0,123,0,2,0,0,15,40,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.018,5.137,2,131.0,BC,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8078,0.9692715898800991,1.16845085,-0.19917926011990084,0,1,0,0,0,0,0,0,1,0,58,66,3,1,0,124,0,2,0,0,30,40,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,4.443,1,125.0,W,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8136,0.9831869418938709,1.0,-0.016813058106129097,0,0,0,0,0,0,1,0,0,0,58,67,3,2,1,125,0,2,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.132,8.154,2,125.0,C,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8158,1.16936196,0.9692715898800991,0.20009037011990094,1,0,1,0,0,0,0,0,0,1,59,67,3,2,0,126,0,2,0,1,0,15,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.773,3.612,1,132.0,C,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8182,1.3378128100000002,0.9403753504449799,0.3974374595550203,2,0,1,0,0,0,0,0,0,2,60,67,3,2,0,127,0,2,0,1,15,15,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,0.822,1,131.0,C,NCTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8210,1.5062636600000001,0.9131521616311469,0.5931114983688532,3,0,1,0,0,0,0,0,0,3,61,67,3,2,0,128,0,2,0,1,30,15,1,1,1,0,0,0,0,F,0,0,1,0,1,0,0,0,0,0,0,0,13.685,19.114,5,122.0,BW,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8242,1.6738034000000002,0.887460810618064,0.7863425893819361,4,0,0,0,0,0,0,0,0,4,62,67,3,2,0,129,0,2,0,1,40,15,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.197,35.83,9,98.0,BC,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8316,1.0,0.9831869418938709,0.016813058106129097,0,0,0,0,0,0,0,1,0,0,63,67,3,3,1,130,0,2,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.077,11.106,4,107.0,BW,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8404,1.16845085,0.9534677685193187,0.21498308148068124,1,0,0,0,0,0,0,1,0,1,64,67,3,3,0,131,0,2,1,1,15,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.362,18.425,4,124.0,C,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8441,0.9692715898800991,1.16936196,-0.20009037011990094,0,1,0,1,0,0,0,0,1,0,64,68,3,3,0,132,0,2,1,1,30,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.657,1,127.0,C,NCTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8466,0.9254925460455515,1.3369017,-0.41140915395444855,0,2,0,0,0,0,1,0,2,0,64,69,3,3,0,133,0,2,1,1,30,15,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.653,50.677,13,127.0,W,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8517,0.8991121448291353,1.50535255,-0.6062404051708647,0,3,0,0,0,0,1,0,3,0,64,70,3,3,0,134,0,2,1,1,30,30,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.963,3.215,1,106.0,B,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8561,0.887460810618064,1.6747145100000003,-0.7872536993819362,0,4,0,1,0,0,0,0,4,0,64,71,3,3,0,135,0,2,1,1,30,40,2,1,2,2,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,26.462,16.057,5,127.0,C,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8693,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,65,71,3,4,1,136,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.829,3.979,1,131.0,BC,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8714,0.9692715898800991,1.1857435600000001,-0.21647197011990105,0,1,0,1,0,1,0,0,1,0,65,72,3,4,0,137,0,2,1,2,15,0,1,2,2,0,0,0,0,B,0,0,0,1,0,1,0,0,0,0,0,0,13.754,22.079,4,101.0,W,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8754,1.16936196,0.9692715898800991,0.20009037011990094,1,0,1,0,0,0,0,0,0,1,66,72,3,4,0,138,0,2,1,2,15,15,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958,1.063,1,119.0,W,CTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8776,1.3369017,0.9403753504449799,0.3965263495550202,2,0,0,0,0,0,0,0,0,2,67,72,3,4,0,139,0,2,1,2,30,15,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.876,5.083,1,128.0,W,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8799,1.50535255,0.9131521616311469,0.5922003883688531,3,0,0,0,0,0,0,0,0,3,68,72,3,4,0,140,0,2,1,2,40,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.246,6.675,1,131.0,C,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8838,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,68,73,3,5,1,141,0,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,20.511,5,110.0,BW,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8884,0.9534677685193187,1.16845085,-0.21498308148068124,0,1,0,0,0,0,1,0,1,0,68,74,3,5,0,142,0,2,2,2,0,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.391,14.975,3,104.0,B,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8926,1.1857435600000001,0.9692715898800991,0.21647197011990105,1,0,1,0,1,0,0,0,0,1,69,74,3,5,0,143,0,2,2,2,0,30,2,1,1,0,0,0,0,B,0,0,1,0,1,0,0,0,0,0,0,0,38.597,30.958,10,118.0,BW,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8971,0.9692715898800991,1.16845085,-0.19917926011990084,0,1,0,0,0,0,0,0,1,0,69,75,3,5,0,144,0,2,2,2,15,30,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.673,4.72,1,128.0,C,NCTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,8996,0.9403753504449799,1.3369017,-0.3965263495550202,0,2,0,0,0,0,0,0,2,0,69,76,3,5,0,145,0,2,2,2,15,40,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,1.043,1,135.0,C,CTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,9099,1.00091111,1.0,0.0009111100000001038,0,0,1,0,0,0,0,0,0,0,70,76,3,6,1,146,0,2,2,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881,0.96,1,121.0,W,CTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,9117,1.16936196,0.9692715898800991,0.20009037011990094,1,0,1,0,0,0,0,0,0,1,71,76,3,6,0,147,0,2,2,3,15,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.873,1,123.0,C,NCTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,9133,1.3369017,0.9403753504449799,0.3965263495550202,2,0,0,0,0,0,0,0,0,2,72,76,3,6,0,148,0,2,2,3,30,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.758,11.851,3,133.0,C,NCTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,9157,1.50535255,0.9131521616311469,0.5922003883688531,3,0,0,0,0,0,0,0,0,3,73,76,3,6,0,149,0,2,2,3,40,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.704,13.791,3,125.0,W,CTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,9203,1.0,0.9831869418938709,0.016813058106129097,0,0,0,0,0,0,0,1,0,0,74,76,3,7,1,150,0,2,3,3,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.698,15.392,4,130.0,C,CTL,ND
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,9233,0.9692715898800991,1.16845085,-0.19917926011990084,0,1,0,0,0,0,0,0,1,0,74,77,3,7,0,151,0,2,3,3,15,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.474,70.48,17,127.0,C,CTL,D
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,9302,0.9403753504449799,1.3378128100000002,-0.3974374595550203,0,2,0,1,0,0,0,0,2,0,74,78,3,7,0,152,0,2,3,3,15,15,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035,0.85,1,128.0,C,NCTL,
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,9327,0.9131521616311469,1.5062636600000001,-0.5931114983688532,0,3,0,1,0,0,0,0,3,0,74,79,3,7,0,153,0,2,3,3,15,30,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801,0.613,1,127.0,W,CTL,
